intersection_id,tollgate_id,time_window,avg_travel_time
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",192.19
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",202.71
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",203.84
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",204.97
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",204.16
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",205.29
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",206.42
C,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",190.6
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",191.73
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",192.86
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",192.05
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",193.18
C,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",194.31
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",206.01
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",207.14
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",208.27
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",207.46
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",208.59
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",209.72
C,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",171.54
C,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",172.67
C,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",173.8
C,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",172.99
C,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",174.12
C,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",175.25
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",185.26
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",186.39
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",187.52
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",186.71
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",187.84
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",188.97
C,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",169.93
C,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",171.06
C,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",172.19
C,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",171.38
C,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",172.51
C,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",173.64
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",191.43
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",192.56
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",193.69
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",192.88
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",194.01
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",195.14
C,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",173.95
C,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",175.5
C,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",177.04
C,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",174.6
C,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",176.14
C,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",177.69
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",182.52
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",184.06
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",185.61
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",183.17
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",184.71
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",186.25
C,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",176.68
C,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",178.22
C,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",179.77
C,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",177.33
C,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",178.87
C,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",180.41
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",179.5
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",181.04
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",182.58
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",180.14
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",181.68
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",183.23
C,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",178.22
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",179.76
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",181.3
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",178.86
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",180.41
C,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",181.95
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",181.52
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",183.06
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",184.6
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",182.16
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",183.71
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",185.25
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",178.31
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",179.85
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",181.4
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",178.96
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",180.5
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",182.04
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",183.44
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",184.98
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",186.52
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",184.08
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",185.63
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",187.17
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",179.37
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",180.91
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",182.45
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",180.02
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",181.56
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",183.1
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",193.03
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",194.57
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",196.12
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",193.68
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",195.22
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",196.76
C,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",166.79
C,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",168.33
C,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",169.87
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",167.43
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",168.97
C,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",170.52
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",171.24
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",172.78
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",174.32
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",171.89
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",173.43
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",174.97
C,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",166.29
C,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",167.83
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",169.38
C,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",166.94
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",168.48
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",170.02
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",178.8
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",180.34
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",181.88
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",179.44
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",180.99
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",182.53
